,Unnamed: 0,Unnamed: 0.1,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,日期
744314,72851,321,2330,台積電,"75,959,754","18,838","11,394,504,924",151.00,151.00,149.00,150.00,-,3.0,149.50,"2,023",150.00,"3,154",12.69,2016-04-29
745259,73796,321,2330,台積電,"68,909,160","21,279","10,159,653,180",148.00,148.50,146.50,147.50,-,2.5,147.00,728,147.50,"2,352",12.48,2016-05-03
746203,74740,320,2330,台積電,"55,586,383","13,521","8,191,113,993",147.00,149.00,146.50,147.00,-,0.5,147.00,320,147.50,"1,430",12.44,2016-05-04
747147,75684,320,2330,台積電,"40,687,466","9,466","5,994,815,468",147.50,148.50,146.00,147.50,+,0.5,147.00,"3,685",147.50,97,12.48,2016-05-05
748091,76628,320,2330,台積電,"39,401,142","8,372","5,824,459,658",148.50,148.50,147.00,148.00,+,0.5,147.50,"3,099",148.00,"1,699",12.52,2016-05-06
749039,77576,324,2330,台積電,"39,783,802","12,836","5,865,540,512",148.50,149.00,146.50,147.50,-,0.5,147.00,110,147.50,"1,821",12.48,2016-05-09
749987,78524,324,2330,台積電,"39,210,189","8,956","5,773,106,349",147.00,148.00,146.50,147.00,-,0.5,147.00,66,147.50,"1,192",12.44,2016-05-10
750934,79471,324,2330,台積電,"45,610,564","11,477","6,728,618,767",148.50,149.00,146.50,147.00, ,0.0,147.00,115,147.50,187,13.04,2016-05-11
751881,80418,324,2330,台積電,"24,008,945","7,183","3,525,768,415",147.00,148.00,146.00,146.00,-,1.0,146.00,892,146.50,707,12.95,2016-05-12
752828,81365,324,2330,台積電,"60,713,306","19,508","8,748,587,885",145.00,145.50,143.00,144.00,-,2.0,143.50,361,144.00,"3,273",12.78,2016-05-13
753775,82312,324,2330,台積電,"32,239,094","9,667","4,658,963,140",143.00,145.50,143.00,144.50,+,0.5,144.50,"2,326",145.00,256,12.82,2016-05-16
754722,83259,324,2330,台積電,"32,716,713","8,501","4,782,396,061",145.50,147.00,145.00,147.00,+,2.5,146.50,357,147.00,229,13.04,2016-05-17
755669,84206,324,2330,台積電,"31,106,657","9,452","4,552,181,579",146.00,147.00,145.00,147.00, ,0.0,146.50,29,147.00,"3,461",13.04,2016-05-18
756617,85154,324,2330,台積電,"35,192,869","8,803","5,165,152,743",148.00,148.50,145.50,147.00, ,0.0,146.50,16,147.00,"1,362",13.04,2016-05-19
757566,86103,324,2330,台積電,"38,046,045","9,513","5,647,033,644",147.50,149.50,147.00,148.50,+,1.5,148.00,"4,144",148.50,98,13.18,2016-05-20
758515,87052,324,2330,台積電,"50,174,359","16,914","7,660,606,060",150.50,154.50,149.50,154.00,+,5.5,153.50,791,154.00,851,13.66,2016-05-23
759464,88001,324,2330,台積電,"25,677,620","8,713","3,904,883,920",152.50,153.50,151.00,151.00,-,3.0,151.00,"3,199",151.50,101,13.40,2016-05-24
760413,88950,324,2330,台積電,"35,410,557","10,548","5,441,691,960",153.50,155.00,152.50,154.50,+,3.5,154.00,"1,113",154.50,"1,570",13.71,2016-05-25
761362,89899,324,2330,台積電,"18,822,152","8,493","2,908,894,278",154.50,155.00,153.50,155.00,+,0.5,154.50,533,155.00,"1,593",13.75,2016-05-26
762310,90847,324,2330,台積電,"26,617,621","7,672","4,146,288,768",156.00,156.50,154.50,156.50,+,1.5,156.00,770,156.50,"1,944",13.89,2016-05-27
763258,91795,324,2330,台積電,"38,311,828","11,762","6,001,068,751",157.00,158.00,155.00,157.00,+,0.5,157.00,798,157.50,217,13.93,2016-05-30
764206,92743,324,2330,台積電,"70,177,201","11,056","10,968,771,725",156.50,157.50,155.00,156.50,-,0.5,156.50,"1,323",157.00,"2,773",13.89,2016-05-31
765156,93693,324,2330,台積電,"27,743,096","9,500","4,386,766,007",156.00,159.00,156.00,159.00,+,2.5,158.50,415,159.00,"2,953",14.11,2016-06-01
766106,94643,324,2330,台積電,"21,999,904","7,933","3,500,288,755",159.00,160.00,158.00,159.00, ,0.0,158.50,"3,246",159.00,106,14.11,2016-06-02
767056,95593,324,2330,台積電,"32,020,341","10,969","5,124,469,706",159.00,160.50,159.00,160.50,+,1.5,160.00,"4,782",160.50,"3,360",14.24,2016-06-03
768006,96543,324,2330,台積電,"2,631,269","1,428","420,392,883",160.00,160.00,159.50,160.00,-,0.5,159.50,439,160.00,510,14.20,2016-06-04
768956,97493,324,2330,台積電,"28,898,951","8,667","4,651,663,660",161.00,162.00,160.00,161.00,+,1.0,160.50,514,161.00,"1,782",14.29,2016-06-06
769906,98443,324,2330,台積電,"47,573,770","12,269","7,726,094,806",161.50,163.50,161.00,162.00,+,1.0,162.00,"1,264",162.50,"2,791",14.37,2016-06-07
770856,99393,324,2330,台積電,"45,587,946","15,173","7,522,713,617",164.00,166.00,163.50,165.50,+,3.5,165.00,"1,036",165.50,"2,157",14.69,2016-06-08
771806,100343,324,2330,台積電,"54,689,228","14,466","8,843,806,836",161.00,162.50,161.00,162.00,-,3.5,162.00,239,162.50,"1,245",14.37,2016-06-13
772756,101293,324,2330,台積電,"27,823,266","10,951","4,508,801,432",161.00,163.00,161.00,162.00, ,0.0,161.50,"1,092",162.00,"2,970",14.37,2016-06-14
773708,102245,326,2330,台積電,"29,328,888","9,142","4,763,332,856",162.00,163.00,161.00,163.00,+,1.0,162.50,345,163.00,251,14.46,2016-06-15
774660,103197,326,2330,台積電,"36,957,340","7,324","5,942,664,024",161.50,162.50,159.50,160.50,-,2.5,160.00,"2,846",160.50,602,14.24,2016-06-16
775613,104150,327,2330,台積電,"31,326,264","9,885","5,117,145,004",162.50,164.50,162.00,163.00,+,2.5,162.50,"1,570",163.00,349,14.46,2016-06-17
776566,105103,327,2330,台積電,"24,949,407","8,639","4,090,155,341",164.50,165.00,163.00,163.00, ,0.0,163.00,"2,300",163.50,463,14.46,2016-06-20
777519,106056,327,2330,台積電,"28,042,486","10,369","4,621,986,401",164.00,165.50,163.50,165.50,+,2.5,165.00,78,165.50,"2,083",14.69,2016-06-21
778473,107010,327,2330,台積電,"30,409,069","8,180","5,013,175,385",164.50,166.00,163.50,166.00,+,0.5,165.50,4,166.00,"3,407",14.73,2016-06-22
779427,107964,327,2330,台積電,"22,592,551","8,298","3,715,357,864",165.50,166.00,164.00,164.00,-,2.0,164.00,"2,251",164.50,"7,470",14.55,2016-06-23
780380,108917,327,2330,台積電,"86,994,060","27,192","13,854,488,100",164.00,164.00,154.50,159.00,-,5.0,158.50,822,159.00,825,14.11,2016-06-24
781333,109870,327,2330,台積電,"43,401,750","17,925","6,739,714,431",154.50,156.00,154.00,155.50,X,0.0,155.50,948,156.00,"1,531",13.80,2016-06-27
782286,110823,327,2330,台積電,"39,095,886","12,685","6,111,752,511",155.50,157.50,155.00,157.00,+,1.5,156.50,458,157.00,345,13.93,2016-06-28
783239,111776,327,2330,台積電,"32,131,574","12,754","5,108,302,566",158.50,160.00,158.00,159.00,+,2.0,158.50,"1,452",159.00,"1,796",14.11,2016-06-29
784192,112729,327,2330,台積電,"42,854,433","14,833","6,916,567,646",161.00,163.00,159.50,162.50,+,3.5,162.00,"1,033",162.50,"1,048",14.42,2016-06-30
785144,113681,327,2330,台積電,"36,577,822","13,186","6,042,239,175",164.50,166.00,163.50,166.00,+,3.5,165.50,203,166.00,"5,131",14.73,2016-06-31
786096,114633,327,2330,台積電,"36,577,822","13,186","6,042,239,175",164.50,166.00,163.50,166.00,+,3.5,165.50,203,166.00,"5,131",14.73,2016-07-01
787048,115585,327,2330,台積電,"25,968,655","9,484","4,302,829,364",165.50,166.50,164.50,166.00, ,0.0,165.50,39,166.00,"2,044",14.73,2016-07-04
788000,116537,327,2330,台積電,"16,422,882","6,930","2,697,844,648",165.00,165.50,164.00,164.00,-,2.0,163.50,"1,847",164.00,48,14.55,2016-07-05
788953,117490,327,2330,台積電,"35,100,107","12,026","5,661,722,124",163.00,163.00,160.50,161.50,-,2.5,161.00,808,161.50,783,14.33,2016-07-06
789905,118442,327,2330,台積電,"24,442,273","9,726","4,009,459,272",163.50,165.00,163.00,164.50,+,3.0,164.00,549,164.50,56,14.60,2016-07-07
790855,119392,327,2330,台積電,"53,434,920","14,951","9,066,254,650",170.00,170.50,168.50,170.00,+,5.5,169.50,441,170.00,"6,151",15.08,2016-07-11
791805,120342,327,2330,台積電,"42,128,936","15,021","7,177,356,520",171.00,171.50,169.50,171.00,+,1.0,170.50,130,171.00,"3,416",15.17,2016-07-12
792755,121292,327,2330,台積電,"51,719,990","17,109","8,708,079,977",169.50,170.00,167.00,168.50,-,2.5,168.00,394,168.50,301,14.95,2016-07-13
793707,122244,329,2330,台積電,"36,131,819","12,414","6,094,183,541",167.00,170.00,167.00,169.00,+,0.5,168.50,521,169.00,628,15.00,2016-07-14
794660,123197,329,2330,台積電,"41,822,109","13,283","7,039,081,421",168.00,169.50,166.50,169.50,+,0.5,169.00,801,169.50,"3,182",15.04,2016-07-15
795613,124150,329,2330,台積電,"24,774,059","6,898","4,188,965,471",168.00,170.00,168.00,169.50, ,0.0,169.00,"1,185",169.50,44,15.04,2016-07-18
796567,125104,329,2330,台積電,"43,707,370","12,495","7,424,369,044",170.50,170.50,169.00,170.50,+,1.0,170.00,584,170.50,384,15.13,2016-07-19
797521,126058,329,2330,台積電,"39,076,857","14,235","6,633,505,533",170.00,170.50,169.00,170.00,-,0.5,169.50,984,170.00,"5,940",15.08,2016-07-20
798476,127013,329,2330,台積電,"35,220,658","12,625","6,034,355,320",171.00,172.00,170.00,172.00,+,2.0,171.50,52,172.00,"3,526",15.26,2016-07-21
799431,127968,329,2330,台積電,"29,804,436","9,643","5,106,380,820",172.00,172.00,170.50,171.00,-,1.0,170.50,"1,201",171.00,293,15.17,2016-07-22
800386,128923,329,2330,台積電,"27,180,811","9,757","4,645,419,181",172.00,173.00,169.00,171.50,+,0.5,171.00,22,171.50,99,15.22,2016-07-25
801341,129878,329,2330,台積電,"32,736,383","12,399","5,634,149,876",172.00,173.00,171.50,173.00,+,1.5,172.50,"1,955",173.00,"1,058",15.35,2016-07-26
802296,130833,329,2330,台積電,"36,108,136","10,896","6,318,691,514",175.00,176.00,174.50,175.00,+,2.0,174.50,"1,222",175.00,"3,255",15.53,2016-07-27
803251,131788,329,2330,台積電,"31,138,296","9,647","5,464,444,857",175.00,176.50,173.00,176.50,+,1.5,176.00,18,176.50,795,15.66,2016-07-28
804206,132743,329,2330,台積電,"30,008,528","8,686","5,229,445,495",177.00,177.00,172.50,172.50,-,4.0,172.50,"1,005",173.00,53,15.31,2016-07-29
805161,133698,329,2330,台積電,"34,703,892","11,713","6,112,481,446",175.00,177.00,174.50,177.00,+,4.5,176.50,54,177.00,"2,706",15.71,2016-08-01
806116,134653,329,2330,台積電,"15,366,106","6,097","2,707,287,048",177.50,177.50,175.50,176.00,-,1.0,175.50,529,176.00,320,15.62,2016-08-02
807070,135607,328,2330,台積電,"21,652,236","8,267","3,745,324,328",172.50,174.00,172.00,172.50,-,3.5,172.50,"3,341",173.00,577,15.31,2016-08-03
808024,136561,328,2330,台積電,"14,292,159","4,503","2,481,942,916",173.00,174.50,172.50,174.50,+,2.0,174.00,714,174.50,755,15.85,2016-08-04
808980,137517,330,2330,台積電,"25,803,777","8,212","4,555,686,581",175.00,177.50,174.00,177.00,+,2.5,176.50,"3,144",177.00,750,16.08,2016-08-05
809938,138475,331,2330,台積電,"16,241,757","5,032","2,882,438,800",178.00,178.00,176.50,178.00,+,1.0,177.50,137,178.00,"1,922",16.17,2016-08-08
810896,139433,331,2330,台積電,"16,443,465","6,767","2,940,137,770",178.50,179.50,177.00,178.50,+,0.5,178.00,935,178.50,180,16.21,2016-08-09
811854,140391,331,2330,台積電,"19,307,662","5,979","3,453,612,114",179.00,179.50,178.00,179.50,+,1.0,179.00,31,179.50,"2,242",16.30,2016-08-10
812812,141349,331,2330,台積電,"28,216,223","9,250","4,982,106,809",177.50,178.00,175.50,176.50,-,3.0,176.00,146,176.50,"1,318",16.03,2016-08-11
813770,142307,331,2330,台積電,"23,986,752","7,860","4,264,514,880",178.50,178.50,177.00,177.50,+,1.0,177.50,"1,552",178.00,893,16.12,2016-08-12
814729,143266,332,2330,台積電,"13,660,192","4,907","2,438,220,101",178.50,179.00,177.50,179.00,+,1.5,178.50,571,179.00,"2,573",16.26,2016-08-15
815688,144225,332,2330,台積電,"34,284,274","10,692","6,042,810,224",178.00,179.00,175.00,175.50,-,3.5,175.50,851,176.00,9,15.94,2016-08-16
816648,145185,333,2330,台積電,"24,169,622","8,245","4,272,164,742",177.00,177.50,176.00,177.00,+,1.5,176.50,612,177.00,601,16.08,2016-08-17
817608,146145,333,2330,台積電,"27,899,726","9,690","4,897,229,556",176.00,176.50,175.00,176.00,-,1.0,175.50,329,176.00,319,15.99,2016-08-18
818568,147105,333,2330,台積電,"23,496,710","8,233","4,116,962,848",177.00,177.50,174.00,174.50,-,1.5,174.50,164,175.00,"6,350",15.85,2016-08-19
819527,148064,333,2330,台積電,"21,822,066","7,785","3,765,989,158",173.00,174.00,171.50,173.00,-,1.5,172.50,564,173.00,821,15.71,2016-08-22
820486,149023,333,2330,台積電,"21,467,596","6,651","3,742,518,814",174.00,175.00,173.50,174.00,+,1.0,174.00,731,174.50,557,15.80,2016-08-23
821445,149982,333,2330,台積電,"12,532,486","4,272","2,182,702,578",175.00,175.50,173.50,173.50,-,0.5,173.50,"1,320",174.00,"1,173",15.76,2016-08-24
822404,150941,333,2330,台積電,"23,973,648","8,613","4,223,271,748",175.00,177.00,174.50,177.00,+,3.5,176.50,26,177.00,"2,003",16.08,2016-08-25
823364,151901,334,2330,台積電,"15,804,932","4,529","2,788,761,532",175.00,177.00,175.00,177.00, ,0.0,176.50,441,177.00,"1,608",16.08,2016-08-26
824324,152861,334,2330,台積電,"16,967,254","5,102","2,980,249,547",175.00,177.00,174.00,176.50,-,0.5,176.00,90,176.50,365,16.03,2016-08-29
825282,153819,334,2330,台積電,"19,752,234","5,559","3,452,895,298",176.00,176.50,174.00,174.50,-,2.0,174.00,"2,636",174.50,3,15.85,2016-08-30
826240,154777,334,2330,台積電,"42,461,245","6,850","7,408,331,135",176.50,177.00,174.50,176.00,+,1.5,176.00,695,176.50,"1,285",15.99,2016-08-31
827199,155736,334,2330,台積電,"26,101,335","7,279","4,486,398,290",176.00,176.00,173.00,173.50,-,2.5,173.50,745,174.00,462,15.76,2016-09-01
828158,156695,334,2330,台積電,"19,489,130","6,315","3,368,711,120",176.50,176.50,174.00,174.50,+,1.0,174.50,662,175.00,917,15.85,2016-09-02
829117,157654,334,2330,台積電,"27,982,906","6,513","4,884,204,996",176.50,177.50,176.50,176.50,+,2.0,176.50,"1,048",177.00,32,16.03,2016-09-05
830076,158613,334,2330,台積電,"29,646,892","9,498","5,218,919,616",177.00,179.00,176.50,179.00,+,2.5,178.50,325,179.00,"1,232",16.26,2016-09-06
831035,159572,334,2330,台積電,"50,851,477","19,497","9,311,446,211",180.50,185.00,180.00,184.00,+,5.0,184.00,530,184.50,994,16.71,2016-09-07
831994,160531,334,2330,台積電,"30,307,949","10,923","5,555,013,307",182.50,184.50,182.50,183.00,-,1.0,183.00,543,183.50,"1,012",16.62,2016-09-08
832954,161491,334,2330,台積電,"30,635,512","8,177","5,518,555,160",181.00,181.00,179.50,179.50,-,3.5,179.50,"1,187",180.00,37,16.30,2016-09-09
833914,162451,334,2330,台積電,"15,470,223","5,804","2,747,098,264",177.00,179.00,176.00,178.00,-,1.5,177.50,630,178.00,112,16.17,2016-09-10
834875,163412,334,2330,台積電,"42,751,708","14,891","7,504,512,206",177.50,177.50,174.00,175.00,-,3.0,175.00,"1,582",175.50,217,15.89,2016-09-12
835836,164373,334,2330,台積電,"38,438,582","11,379","6,736,154,003",176.50,176.50,173.50,175.00, ,0.0,174.50,"1,692",175.00,43,15.89,2016-09-13
836794,165331,333,2330,台積電,"52,966,216","11,689","9,216,408,104",174.00,176.00,173.50,173.50,-,1.5,173.50,"1,065",174.00,451,15.76,2016-09-14
837751,166288,332,2330,台積電,"57,296,972","19,155","10,375,685,848",179.50,183.00,178.50,182.50,+,9.0,182.00,508,182.50,"1,220",16.58,2016-09-19
838708,167245,333,2330,台積電,"23,647,416","8,140","4,319,888,712",182.00,183.50,181.50,183.00,+,0.5,183.00,612,183.50,"1,803",16.62,2016-09-20
839665,168202,333,2330,台積電,"26,261,794","8,483","4,805,884,782",181.00,184.00,180.50,184.00,+,1.0,183.50,21,184.00,821,16.71,2016-09-21
840621,169158,333,2330,台積電,"21,213,260","8,939","3,921,937,500",185.00,185.50,183.50,185.50,+,1.5,185.00,25,185.50,890,16.85,2016-09-22
841577,170114,333,2330,台積電,"23,141,189","9,042","4,313,995,664",185.00,187.50,184.50,187.50,+,2.0,187.00,24,187.50,"2,352",17.03,2016-09-23
842532,171069,333,2330,台積電,"25,218,996","7,882","4,635,639,758",183.50,185.00,183.00,183.00,-,4.5,183.00,"1,807",183.50,145,16.62,2016-09-26
843489,172026,334,2330,台積電,"57,778,769","15,213","10,764,097,342",185.50,187.50,185.50,185.50,+,2.5,185.50,892,186.00,577,16.85,2016-09-29
844445,172982,334,2330,台積電,"45,163,412","11,548","8,309,463,356",185.50,186.50,182.50,182.50,-,3.0,182.50,"1,350",183.00,130,16.58,2016-09-30
845401,173938,333,2330,台積電,"18,987,856","6,733","3,525,971,989",186.00,186.50,184.50,186.00,+,3.5,186.00,355,186.50,"2,887",16.89,2016-10-03
846358,174895,333,2330,台積電,"17,139,682","6,392","3,191,090,272",185.00,187.00,185.00,187.00,+,1.0,186.50,207,187.00,877,16.98,2016-10-04
847317,175854,335,2330,台積電,"19,144,379","6,115","3,549,073,494",186.00,186.00,184.50,186.00,-,1.0,185.50,323,186.00,937,16.89,2016-10-05
848276,176813,335,2330,台積電,"15,715,729","6,847","2,928,528,801",185.00,187.50,185.00,187.50,+,1.5,187.00,28,187.50,"1,637",17.03,2016-10-06
849238,177775,339,2330,台積電,"15,870,415","6,887","2,969,715,475",188.00,188.00,186.00,188.00,+,0.5,187.50,115,188.00,"1,298",17.08,2016-10-07
850204,178741,339,2330,台積電,"31,107,793","10,879","5,874,765,484",191.00,191.00,186.00,187.50,-,0.5,187.00,"1,331",187.50,501,17.03,2016-10-11
851170,179707,339,2330,台積電,"24,592,212","7,805","4,625,439,668",186.50,190.00,186.00,189.50,+,2.0,189.50,179,190.00,"1,951",17.21,2016-10-12
852136,180673,339,2330,台積電,"40,728,212","13,817","7,675,208,676",190.50,191.00,187.00,188.50,-,1.0,188.50,73,189.00,943,17.12,2016-10-13
853103,181640,341,2330,台積電,"34,340,209","13,583","6,450,978,969",187.00,189.00,186.50,188.00,-,0.5,187.50,937,188.00,12,17.08,2016-10-14
854072,182609,343,2330,台積電,"37,878,270","9,908","7,051,992,670",186.50,187.50,185.00,186.50,-,1.5,186.00,"1,491",186.50,262,16.94,2016-10-17
855041,183578,343,2330,台積電,"40,651,809","8,180","7,582,450,283",186.50,187.00,185.50,187.00,+,0.5,187.00,552,187.50,"2,068",16.98,2016-10-18
856011,184548,343,2330,台積電,"38,143,867","8,834","7,206,475,473",187.50,189.50,187.50,189.50,+,2.5,189.00,24,189.50,"1,158",17.21,2016-10-19
856981,185518,343,2330,台積電,"15,736,203","4,787","2,989,556,440",189.50,190.50,189.00,190.50,+,1.0,190.00,800,190.50,344,17.30,2016-10-20
857950,186487,343,2330,台積電,"22,316,844","8,198","4,246,605,266",191.00,192.00,188.50,188.50,-,2.0,188.50,878,189.00,9,17.12,2016-10-21
858920,187457,343,2330,台積電,"14,381,349","5,860","2,742,131,352",191.00,191.00,189.50,191.00,+,2.5,191.00,22,191.50,"1,386",17.35,2016-10-24
859890,188427,343,2330,台積電,"19,145,940","7,455","3,680,309,682",192.00,193.00,191.00,193.00,+,2.0,192.50,393,193.00,"1,005",17.53,2016-10-25
860859,189396,342,2330,台積電,"24,885,036","7,594","4,758,575,792",190.50,192.50,190.50,191.50,-,1.5,191.00,682,191.50,"2,517",17.39,2016-10-26
861828,190365,342,2330,台積電,"26,883,192","9,385","5,089,143,513",191.50,191.50,188.50,188.50,-,3.0,188.50,"3,226",189.00,16,17.12,2016-10-27
862799,191336,342,2330,台積電,"33,106,885","6,562","6,268,990,744",189.50,190.00,188.50,189.50,+,1.0,189.00,801,189.50,284,17.21,2016-10-28
863770,192307,342,2330,台積電,"25,830,651","6,560","4,871,340,189",189.00,190.50,186.50,188.50,-,1.0,188.50,438,189.00,12,17.12,2016-10-31
864742,193279,342,2330,台積電,"15,128,851","5,917","2,854,597,839",188.50,189.50,187.50,189.50,+,1.0,189.00,504,189.50,813,17.21,2016-11-01
865715,194252,342,2330,台積電,"16,529,619","7,380","3,085,447,900",187.50,188.00,186.00,186.00,-,3.5,186.00,"2,445",186.50,8,16.89,2016-11-02
866688,195225,342,2330,台積電,"25,531,563","7,976","4,724,824,155",185.50,186.50,184.50,184.50,-,1.5,184.50,88,185.00,699,16.76,2016-11-03
867660,196197,342,2330,台積電,"15,107,076","7,260","2,791,857,480",184.50,186.00,184.00,184.50, ,0.0,184.50,847,185.00,941,16.76,2016-11-04
868634,197171,343,2330,台積電,"21,430,225","7,934","4,023,208,624",186.50,189.00,186.00,189.00,+,4.5,188.50,92,189.00,"1,962",17.17,2016-11-07
869607,198144,343,2330,台積電,"15,954,387","6,225","3,011,077,756",190.00,190.00,188.00,188.50,-,0.5,188.00,"1,795",188.50,283,17.12,2016-11-08
870581,199118,343,2330,台積電,"55,579,000","22,278","10,245,544,000",190.00,190.50,182.00,182.00,-,6.5,182.00,"7,059",182.50,69,15.38,2016-11-09
871555,200092,343,2330,台積電,"38,869,432","13,292","7,258,713,102",187.00,188.00,185.50,185.50,+,3.5,185.50,"1,858",186.00,24,15.68,2016-11-10
872529,201066,343,2330,台積電,"67,636,187","19,522","12,291,321,069",181.50,183.00,181.00,181.50,-,4.0,181.50,431,182.00,615,15.34,2016-11-11
873504,202041,343,2330,台積電,"48,032,589","14,717","8,680,850,609",181.00,182.00,180.00,180.50,-,1.0,180.00,"4,133",180.50,42,15.26,2016-11-14
874479,203016,343,2330,台積電,"33,528,517","11,312","6,055,348,577",179.50,182.00,179.00,180.00,-,0.5,180.00,"1,317",180.50,107,15.22,2016-11-15
875454,203991,343,2330,台積電,"35,293,770","10,900","6,403,374,640",180.50,183.00,180.00,180.00, ,0.0,180.00,"3,891",180.50,15,15.22,2016-11-16
876429,204966,343,2330,台積電,"23,256,023","5,234","4,214,237,980",182.00,182.50,180.50,181.50,+,1.5,181.00,220,181.50,799,15.34,2016-11-17
877404,205941,343,2330,台積電,"23,731,433","6,949","4,291,503,493",181.50,181.50,180.00,181.00,-,0.5,180.50,"1,540",181.00,415,15.30,2016-11-18
